 i love weddings ,1
 i love you,0
 i love you so much,0
 i love you,1
 i loved today ohhh i missed the old grouplt glad were back,1
 i m really disappointed my brother isnt coming daymorrow he will comei hate myself when i misunderstand things,0
 i made practically every biblical question in re up,1
 i might not walk and go to the dance if you dont have all your books turn in you cant ,0
 i might quit,0
 i miss borris skippy from batemans bay but i do love my sarahcharlie sock slap,0
 i miss having that sos lol oh wellsomeone elsell come along loll,0
 i miss having tweets on my cell im so out of the loop fyi pythons are vertebrates also the guy on xkcd has some opinions on it,0
 i miss him already i wont sleep tonight i know it,0
 i miss him so much,0
 i miss jackbmy phone jackbeef not jack bararkat if i met him and he leavesi would miss him but never met him probably never will,0
 i miss mi hermana nelly lt you sis,0
 i miss my friend,1
 i miss my megan already and i may or may not have already cried,0
 i miss my shawnie amp,0
 i miss my sister i hope this week goes by fast,0
 i miss nm awww good times,1
 i miss u mum so much i wish u were here because u r the one i would be talking about andrew right now ,0
 i miss you to virnisha,0
 i miss you,0
 i missed my th update and didnt put anything special ready for bed what kind sh is that maybe the thll b better ,0
 i missed the listening party anyone record a video skool math finalugh,0
 i misss youuu,0
 i need a good moan and hug,0
 i need a trophy shelf we have too many for the top of the dvd shelf,0
 i need another week of spring break you have no idea how much i dread going to school tomorrow,0
 i need desprate help tireddd and now gotta do blooming ict,0
 i need me a pickmeuppp just wasted almost hours on a dumb page that didnt even end up working at all ugh story of my life lately,0
 i need some different medicine and some food plz thnx,0
 i need some more time from work,0
 i need to cheer up argh i hate it when im like this,0
 i need to stop settling for less as of right now seriously stay the fuck away from them spend all your money on shit that you want,0
 i need waffles,0
 i never thought the word ,1
 i miss my laptop,0
 i miss my phone,0
 i miss my sisters alot and want them to come home soon i dont like being alone,0
 i miss the seniors already last day of school graduation and grizzly bear tomorrow it was the best of times it was the worst of times,0
 i miss the suspense of waiting for the harry potter books to come out best books ever too bad the movies suck ill still see though,0
 i miss trixiee and monica ,0
 i miss you,0
 i miss you alot please be safe i dont care who you are in the morning just be safelt,0
 i missed the game,0
 i missed the second annual zombie walk in chicago this past saturday damn it damn it damn it i was so wanting to do that this year,0
 i missed two friends weddings this weekend and im super sad and i miss my best friends and i could keep complaining but i wont,0
 i miss you,0
 i need a firewire drive usb is too damn slow for restoring or backing up,0
 i need a guy,0
 i need my handy dandy shooting hat i think that it should play a bigger role in my life the hat,0
 i need my study buddy this isnt working out,0
 i need some friends,0
 i need to find another series of books to read ahh kellan lutz is so damn hotim thinking of having a kellan marathon of movies,0
 i need to get rid of my bad habits,0
 i need to study harder,0
 i needd coke reallyy bad p video ideass,1
 i overbaked the cheesecake brownies,0
 i presented my script to the production in class and they liked gt,1
 i quite like baseball and bball oh and the odd gridiron match that a tiny tiny part of the worlds population calls football,0
 i really dont want to go to school,0
 i really liked max he was one of my favorites ,0
 i really miss you you dont understand how much you really mean to me,0
 i really want to go to the katy perry concertt,0
 i really wanted her to win lol i kinda guessed diversity were gonna to win anyway ,0
 i really wanted to meet you and the wonder girls good luck is there any way i can try out to be part of your company its my dream,0
 i rocked summerrs dot dot curve shirt pinstriped skinnys chuck hightops d glasses yen necklace,1
 i run all out of people oh well that was a pretty successful hunt haha ,0
 i said it i like him teehheee,1
 i so dont have enough icon space on lj,0
 i so dont know what im doing on here its all so new,0
 i spent my sunday arvo with a bottom feeding vulture stuck up lawyer chick gawd there the lowest of scum,0
 i start working morrowthere goes weeks of my summer,0
 i still cant get twitter on my phone it wont even take my number when i try to set it up ,0
 i still get teary eyed when i see ps i love you,0
 i think hes cheating on mewill post story on tt,0
 my show today at tavern on the green make music ny is canceled due to rain growl,0
 my sis left twilight at her fiances boo k thunderstorm waterfall it is goodnight,0
 my sons now in colombia until august i wont see him til then i miss my chu chu but im not going to iraq yess,0
 my thumb skin hurts coz its not there,0
 my thumbs hurt from cutting pappper,0
 my tummy hurts ,0
 my tummy hurtss,0
 my tummy really hurts now oh noes,0
 my turtle food its starving im sorry turtles i promise i buy tmr ,0
 my tv died tim,0
 my video is almost uploaded,1
 my videos being weird ,0
 my wristsamp,0
 need for speed high stakes doesnt work with compatibility mode on daamn you ea for making a good game thats to good to be truuuee,0
 net wont work might aswell go to sleep,0
 never again ,0
 never waking up late again missed an awesome dress tt,0
 new haircut its shorter ,0
 new moon trailer not as awesome as i hoped,0
 new sandals were damaged in great fall yesterday,0
 nice song,1
 nick brauns twitter is being blocked i love him this sucks,0
 no ,0
 no follow me,0
 no baseball today i hate the rain it is may right,0
 no bball day gyms getting fixed,0
 no body will talk me cries,0
 no bonfire but maybe venice beach with steph or comedy club with sean,0
 no chance,0
 no dishwasher,0
 no job at target or party city plan c does anyone know how to make money without having to apply somewhere,0
 no mms on g iphone why does apple say its a hardware limit when jailbroken iphones can even my ti from did it,0
 no more arrested development i am sad,0
 no naptime being dragged to dinner sigh sleep sounds so good,0
 no new anime releases tonight that i watch,0
 no new svu for months or so sniffs im going to be so bored,0
 no one is updatingg cry,0
 no one responded to my meetup for breakfast this morning at carls jr on nd oh well ill still go myself only closer to ,0
 no one stays up as late as i do,0
 no one to have dinner with,0
 no ones talkin to me my baby boyfriend is asleep d,0
 no otalia today but yeahh tomorrow,0
 no phone call no text nothing,0
 no room for standby flight now i gotta be here for more hours,0
 no swimming today its raining guess ill get some reading done today going to barnes and nobel for new books,0
 no they are not stupid changes why they did last year and not this year,0
 no transformers today my ride stood me up can u believe this crap,0
 no work or school because my ears are leaking,0
 i think i broke the heater ,0
 i think i finally figured out how to twitter on my phone,1
 i think i have a cavity,0
 i think i pulled a nerve in my back putting together a shelf for bd would that be neuralgia,0
 i think im going to be sick,0
 i think it would be fun,1
 i think ive killed my laptop,0
 i think people get out of bed in the mornings wondering how they can piss me off,0
 i thought it would be like pm by now,1
 i thought we might see real tattoos ,0
 i told my dad i love him this morning and he just said bye,0
 i took the blame for everything that happened the other night part bc i dont want any in trouble part bc idk the other peoples names,0
 i wake up to something i did not want to read,0
 i wanna be at encounter blah,0
 i wanna go sleep but i cant tear myself away from ,0
 i wanna go home,0
 i wanna go to the apple store and get a free ipod from ryan leslie,0
 i wanna play dodgeball ,0
 i wanna play scattergories at jean graes left outt,0
 i wanna write some reviews of films amp music releases so i go amp leave this place not for a long time of course],1
 i want my mcfly album back ,0
 i want a fob tee,0
 i want a happy day,0
 i want a hug now ,0
 i want a regular day,0
 i want all my friends back,0
 i want it back now ,0
 i want kisses too,0
 i want linesvines and trying times now ,0
 i want some change hos,0
 i want the sims soo bad ,1
 i want to go on facebook i can feel the notifications piling up i dont like it shit,0
 i want to puke they have stolen my blood ï¿½,0
 i wanted the shiny shiny fa cup berba can go away now yesyes,0
 i wanted to go cinema,0
 i wanted to win but its all good lol,0
 i was more interested in good python port for net rather than java re ,0
 i was suppose to be mentality prepared for this but cant help it get to me,0
 i went to the store i woke up early and everything they didnt have it yet omg i am so beyond pissed right now,0
 i wish was online right now so i could talk to him before i have to leave hint hint,0
 i wish he would talk to me and have a real conversation,0
 i wish i could do somthing amazing no tallent that i know of apart from lame jokes amp my dolphine noise ill let u know when i find it,0
 i wish i could forget ,0
 i wish i had my tablet pen c,1
 i wish i lived in atlanta,0
 i wish i wasnt on my way to work right now,0
 i wish my bestiebytch was here and not dead leaving me all alone rip amiee i hella miss her she was that person who inderstood all,0
 i wish my bf realized how great i was,0
 i wish my mom didnt cancel cable,0
 i wish someone was here to watch this movie with me sucks watching titanic alone haha depresing,0
 i offically dnt like eyeliner ughhh im so hungry ,0
 i only min lunch break today stupid dead filing,0
 i really dont even know what todo,0
 i really dont like my new haircut its too short,0
 i really need a hug,0
 i really wanna watch the david cook and archuleta concert sooo hott,1
 i sad right now ,0
 i said i get a summer flu not the swine flu but now bilions of swineflu tweeters are following me ,1
 i sang early tonight one songtwas fun ,1
 i see you babes follow my boy ,1
 i seem to have lost followers today should i take that personally am i really that boring,0
 i seriously hate this assignment sigh and i got no mood to do other assignments also coz im worrying too much abt this one grrr,0
 i shine through my smile someone said im just jambaing,1
 i shouldnt even bother watching the mmvas its only gonna piss me off,0
 i so wish my head would sort itself out god i hate being sometimes ,0
 i spoke too soon,0
 i still cant make videos ,0
 i think i did good in the math test i need to write nao words,1
 i think i have the handwriting of a little kid probably because i type so much and write so little ,0
 i think im developing an anger problem,0
 i think im getting sicker everyday,0
 i think im getting that stomach virus going aroundnoo,0
 i think im starting to get sick piglet flu,0
 i think imma have take my dog the vet ,0
 i think the price of my skating lessons has gone up from Â£ to Â£ wont be doing that this term then,0
 i think waayy to much,0
 i thought i had kicked the insomnia bucket after doing so well and actually getting to bed before midnight the past few nights,0
 i thought id seen everything until i saw everything before my own eyes last night i mean it it really does break my heart sometimes ,0
 i thought the hills would be an hour long,0
 i try t remind myself often that even the smallest input can produce big results ,1
 i try to fix things and all it does is make it worse what else do i do,0
 i wake up shower eatand go back to bed im so tired all the time ,0
 i wana be home but jbiz is gay hes gay,0
 i wanna curl up in a ball todayyy pack tonight i leave day after tomorrow this is nuts,0
 i wanna get crunk with randoms again just not as bad lol,0
 i wanna go home fuck myself,0
 i wanna pick up my jimmy choo shades post offices should reeally be open on sun,0
 i wanna recieve his messages do it for me get on mine bed him and chit and put that i can get his shit you know my email and the pa ,0
 i wanna record new material,0
 i wanna use my swimsuit ,0
 i wanna watch transformers,0
 i want a house,0
 noone i know is on twitter,0
 noone wants to talk to me lol,0
 not even one single replywhat are people look for nowadays anyway changed my hosting to gdi also attended the webinar not bad,0
 not feelin well,0
 not feeling good but on the plus side im wiifit ,0
 not feeling very well at all today ,0
 not feeling well ,0
 not happy,0
 not now is on tv,1
 not very well,0
 nothing,0
 nothing left to do but sit back relax have fun and enjoy the ride lmbo xd,1
 nothing to do alll dayy,0
 nothing with lalalauren weikert hale study morello hartley cardona lunch shongut,0
 notsugripp via ,1
 now i have only followers,0
 now my exdaycare clients claim that i owe them over and are going to take things to the ,0
 now that i kno is a lie whateva ,0
 nuffin more eckkky that i cant take beside being disrespect is o being ignoreblahh,0
 nuggets out,0
 nuu supa stop that its not good fer your health,0
 nvm not double didgets someone on my followers was bad so i had to block them sorry person,0
 o seara perfekta vodka amp,1
 odd i tried to call mitchel musso but it dosent work ,0
 of all the things i lost i miss my community organizer degree the most,0
 off from work and no wifey,0
 off to kokomo to see if i can squeeze into this dress then shoe shopping with my seeester and visiting my brandice ,1
 oh dears im so sorry to hear that,0
 oh great need to tidy my fucking room ,0
 oh i miss it,0
 oh lebron sex and the city will cure my sadness temporarily,0
 oh man when you make fishhes you end up fishy,1
 oh nooo crying timethis part of the movie is so sad,0
 ohh i need to sleeep but i cant uhh ,0
 ok good im not the only one this weather makes me so happy,1
 ok i miss u too soph ,0
 ok so i overreacted my bad i was in the wrong shit happens just wanna talk to you,0
 ok how about just pray for mental clarity while drumming today since enough sleep didnt happen have ,1
 okay have a good evening everybody,0
 okay imy,0
 omfg ekk im so excited to see paramore im only going cause paramore is going to be there and this is my birthday present,1
 on a big boat bobbing up and down on the thames sun shinning the aroma of our lunch filling the restaurant and a beer on its way ,1
 on the sad boat again why do i let shit like this happen,0
 on the way to work didnt noe that i have work today ,0
 one down two to get this shit right kenny any minute now,0
 one happy man right here people ,1
 one little boy with ants in his pants and his shirt and his hair angry ants lots,0
 i wish things were different,0
 i woke up to a migrainemy sinuses acting up nooo,0
 i work at u,1
 i work at the morning after crank mob ill have to cut this one short too total bummer,0
 i work until im unhappy about that whatev avett bros is tomorrow night,0
 i would love to ride the superman right now,0
 i am so sorry,0
 iÂ´m cold today is Â°c here,1
 iÂ´m soo sad i want somebody to love me to be a real gentalmen not like my last boyfriend iÂ´mm soo sadd l,0
 ian crawford isnt with the cab anymorree,0
 id rather be in the bahamas,0
 idk if i should have said that,0
 idk what else to do,0
 ih had followers and now ih hav heyyy twitter,0
 ill miss this year so much i love high school jamal is so freaking lucky he gets go drinking w rob i cant even drink at all ,0
 ill so now school youd think id be happy because of that ,0
 im a little spoiled brat dont hate me for hacking you sista gt,1
 im a silly girl,0
 im all alone on ere peeps talk to mee x ,0
 im all alone on twitter,0
 im all finished listening im sorta considering giving it another play though i might have missed a joke or two after all,0
 im am going to send some twits to some folk,1
 im awake its amazin,1
 im being threatned to attend bw tonight,0
 im bored we everything is gonna b fun later in da day bye bye world till later,0
 im bored anyone wanna talk,1
 im bumped cause he cant go,0
 im chill hes the one freaking out,1
 im confused with this twitter lark ,1
 im finally homebut sad that ae is overi miss everyone ,0
 im gna hate today i already know,0
 im goin to sleep or watch tv loveeupeopleâ™¥,0
 im going to play with my camera today,1
 im gonna have some ramen and play a ff game havent decided which yet,1
 im gonna watch horton again with mum amp,0
 im having a homework fail right now i wish i could stop time,0
 im having a shitty night too ihope you feel better ,0
 im in a good mood despite the fact my lunch is being taken over by uni shittee will have to do some after the view bad times,0
 im in a great mood but i feel a little guilty qq xd,1
 im in garden chillin,1
 im in the boring bank some bloke has just asked about a cheque he sented oh the joy of modern english ,0
 im in trouble for leaving the heater on all night,0
 im just plain pathetic ,0
 im like this right now ,0
 im more than a pair of legs i have a great sense of humor and im filled with tons of random trivia so y wont anyone hang out with me,0
 im not buying this dress cos its dollars but my hearts seriously gonna ache for days after it,0
 im not cold,1
 i want a iphone now lol getting a tad bit jealous stupid month left on my tmobile contract rawrr lol,0
 i want an octopus flash drive ,0
 i want everything to be back to normal,0
 i want movies but my back doesnt want to cooperate so i can put on pants,0
 i want my stupid fourth harry potter book,0
 i want one,0
 i want some ice cream,0
 i want to buy the game bayonetta and cosplay her definite video game vixen ,1
 i want to get out of here before that guy comes back and chops off my hands,0
 i want to go down,0
 i want to go now,0
 i want to stay in bed all day ,0
 i want to twatt with the asian,0
 i want to watch the super junior video catherine sent me but im scared looks at mary,0
 i want van basten to b the milan manager ,0
 i wanted go the beach but no one else wants go again ,0
 i wanted to continue that convo oh well,0
 i wanted to sleep in,0
 i wants to plaayy,0
 i was go the middle of watching strong baby by seungri and the stupid power went out,0
 i was helping mommy clean and we found clothes we bought for daddy that he never got to wear,0
 i was not able to pay for my new domain and hosting because the bank closes at pm ouch,0
 i was vometing all ova the place and at the end mrs vall was like to my mum is ur daughter a bullminiclike wtff,0
 i was watching how i met your mother when suddenly all the screen went black amp,0
 i wasnt able to make to to the fre chaka khan concert in dc shakes fist,0
 i will be to sad to go ,0
 i will can you believe its been a month already,1
 i will miss u,0
 i will watch supernatural now niahahahahaaa awesome show,1
 i wish he wasnt so down on himself idk how to make him cheer up boys state is depressing the crap out of him amp,0
 i wish i could heal necl,0
 i wish i could live in sac but bring all my friends and band with me,0
 i wish i could sleep in like everyone else,0
 i wish i felt good enough to play in the rain,0
 i wish i got some breakfast my stomach is growling,0
 i wish i was in alabama right now sigh,0
 i wish i was watchin lebron play ,0
 i wish there wasnt any bad in this world i dont know how much more i can take before i break,0
 i wish u guys would stop fighting,0
 i wish we could have spent the last full day of skool togetherwalking class amp,0
 i wish you had your phone lt,0
 i woke my friend in the middle of the night all because of my cousin grace she ,0
 i woke up from the deadly pain in my ribs i just know i gonna die cry cry cry it hurts so bad oh and good morning ,0
 one more final then bye bye school,1
 one of my cats is very ill after reacting badly with her injection bloody vets ï¿½ to make my cat ill strong words to be had,0
 one of our two carp died today he is more than feet long and looked healthy otherwiseit has been really hot here not enough oxygen,0
 one point,0
 one session in the gym and im having problems with my leg again slipped disc sciatic pain will have to us my stick this week ,0
 onoes sunburn,0
 ooh such a lovely morning xoxo,1
 ouchh i poked my eye,0
 our internet is experiencing service interuption kjs,0
 our plans changed amp,0
 out for a late night cigarette cant sleep ,0
 over it,0
 owireee,0
 pain errrg stupid cold and stupid people confusing me,0
 paranoid loove that song good job amazing ,1
 parents are back haha,0
 parents have fucked off to the beach without me i hate hot weather when im revising ahh i need tomorrow,0
 party the satspixieth party bbq party vacation w the bestie forreal dude xx,1
 patrick wolf came on to introduce serafina x x,1
 perfectly cooked halfboiled eggs my favourite spoon and that homebrand dark soya sauce makes my day,1
 pheww i did better then i expected on my midterm one more to gooo and then i ammm free ,1
 phone on the verge of dying smartphone indeed come on guys build a better battery ,0
 picking up new mcfly tickets at the venue so effing excited i nearly cried with relief haha,1
 plans didnt come threw again what does it take to just have a good exciting day with that personlt,0
 please keep my roommate dominic in your prayers hes back in the hospital having surgery again ,0
 please talk to me,0
 please ,1
 point still not taken,0
 poker wont work ,0
 ponte winery in temecula has amazing wines you should go out there and try it love love the beverino cheers,1
 pool still closed we will take another look at pm please check back,0
 poor aidan i wanted u win,0
 poor uncle james pleease get better ,0
 poos farrah her last years have been soo sad,0
 positivity inspiration from o magazine in a world full of negativity it is sometimes hard to stay positive ,1
 preordered new iphone and saw it just went out today from apple and not getting here until the nd which mens the rd bummer,0
 pretty sad right now,0
 put on way to much makeup trying to hide the fact that im sick i hope my boss doesnt send me home early again ,0
 quhnite twitters uqhh qotta qet up at for work ,0
 im not going to school today,1
 im not liking this it sucks,0
 im not sure if im up for the premiere of the song,0
 im not tall enough to collect the oranges from my tree i want my fresh orange juice,0
 im off to sleep goodnight tweetts enjoy your day xxx,1
 im out for tonight talk to yall later,0
 im pretty sure it would fit into my pants as well its amazing but i jus found my tiny lil greg guy that i got from pbmall,1
 im rollin ova here smh caus i can imagine my daughter doin that rite now n she jumps sumtime too lol,1
 im sad all the good phones are over dollars and i can only spend dollars ,0
 im sad i hate relationships they suck,0
 im sad im suppose to b off today but i gotta go to wrk,0
 im sad idk why youre bothering me but you are which makes me feel worse because im being a bitch to you amp you dont deserve it,0
 im sadhubby had a show tonight at club rocks and the babies are sleeping so im all alone ,0
 im seriously not feelin the bb vibe this year that eviction lacked something,0
 im sick very sick its not good,0
 im sleepy about to go home and take a nap,0
 im smiling because i lost i lost lbs so far join the thousands of losers ,1
 im so awesome ,1
 im so bored and i have exams next week gt and i feel ill lol everyone feel sympathetic for me ,0
 im so excited,1
 im so fucking rad points at last tweet only missed tts which happen to be and jbarsodmg haha done,1
 im so happy right now amp,1
 im so mad at my mom for not letting me and road trip to iowa in july to see and ,0
 im so sad sister is leaving for across the country tmr,0
 im so sorry for your loss ,0
 im so tired that i cant sleep what the f,0
 im sorry i thought u name was sadie shame on me,0
 im sorry marena if you liked scary movies id say come with me,0
 im sorry your team couldnt hit today king felix you pitched a great game,0
 im sorry i hope rumi feels better soon hang in there ooxx,0
 im still tired i think il make some coffee hopefully it keeps me up zz,0
 im still tired i think ill make some coffee hopefully itll keep me up,0
 im stressed this wind is just killing my vibe also im like breaking out in pimples gross and i dont know whyy ugh shoot me,0
 im struggling learn ,0
 im supposed to feel better atleast i think its over no more secrets everything is out in the open,0
 im sure ill do something in the next day or two that will set them off and even though theyve done worse ill be the bad guy ,0
 im surprisingly happy and people who make rumours obviously dont have a life,1
 im the happiest i could ever be baby stayed with me at my elementary school i love you babe,1
 im the only one with an ipod full of pictures,0
 rip granddad five years today miss you loads grumps xxx,0
 rip to my ipod officially dang the battery actually smoked trying to fix headphone jack sucked it up amp ordered a new one blah,0
 raining again in library atm going with nana to pics at and then going to concert at the college tonight busy life i do lead ,0
 random silly texts from great friends makes face and tummy hurt from laughing too much simple mind simple pleasures lol,1
 realized that managingonlineforums hasnt been reviewed on amzn in may id love if someone would share their thoughts ,0
 reallly wish the trampoline wasnt soaked right now ,0
 really lol,1
 really needs and needs to save alot,0
 really really sad one of my best friends left school today ill be seeing him in the summer holidays though ,0
 really sad tried to extend my stay in hawaii but it didnt work out ahhh i dont want to leave im not looking forward coming home,0
 really saddly at work yeah back to work after a lovely vacation at dominican republic gt,0
 rebandaged amp,0
 red wings are gonna win again,0
 reinstalling wow i was so weak,0
 relay for lifee,1
 repetition of a word two times in a tweet fail,0
 reruns of ,0
 revised biochemistry a bit now taking a break ive deserved it letting go a bit xd,1
 right now i so hate life,0
 rip brieana paige hopstaken march st april th love you and miss you,0
 roommate reunion and im is stupid new mexico,0
 roselyn sanchez is so beautifulll ,0
 sats studio jesss killah q is back where the fuck is you,1
 sad sad mgonewild ,0
 sad awkwardness,0
 sad cuz i cant put twitter on my aim info ,0
 sad daylakers please make me happy with a w,0
 sad face twitters messed up my page,0
 sad face,0
 sad now,0
 sad she wont be able to see little brother at jazz cafe on st july however i will not miss eric roberson on thth of october,0
 sad that im not going pub quiz boozing again this week will have to settle for a bottle of ale and a movie,0
 sad that sunset rubdown is sold out,0
 sad times in the hill,0
 sad to see friends go have a good drive back to washington state standfield family see you again soon,0
 sat in water,0
 scared soo bad needs a cuddle buddy oh man ash is asleep and its daark aahhh alien leg,0
 schoolbandmathsmusic lessons ,0
 secretly fighting over boys secretly jealous of there flirting hmm im sick of it and i cant go any longer sorry hun ,0
 see my depseration here lmao btu really its not funny fml ,0
 she just plain freaks me out,0
 she makes all the bullish worth it ,1
 im too tired for more days of this,0
 im very sad hoping for you forgiveness ,0
 im very very happy ,1
 imma just twitter away at am in the morninglol,0
 in a good mood,1
 in a good mood,1
 in bed watchin btvs wiv an achey head ,0
 in case you missed it check the new love on the bloggety leave comments to let me know whatya think ,1
 in one hour im going to do a french exam s im nervous aaahh,0
 in so much pain,0
 iphone update wont work for me ,0
 is a little upset at this hair thing work tonight wendys anyone ,0
 is an awesome band its pronounced ,0
 is anyone as turned on as i am,1
 is at the toyota dealer waiting for an oil change ,0
 is cold,0
 is doing alright this morning amp,1
 is hurty,0
 is it bad,0
 is it me or is jeremih a lil cutie ,1
 is juss chillin outz listenin to dem mad tunes beautiful night n feelin good n waitin cuz to come on over ,1
 is missing him already,0
 is not looking forward to the next weeks of hell summer session i june th cant come soon enough,0
 is now home alone till i myself leave for the airport friday morning,0
 is sad about the air france catastrophe ,0
 is stuck at home with a barfing kid can flu season please be over now,0
 is upset the hubby isnt ina gud mood n wishes i was dere comfort her n listen like i always dou kno im hear if u wanna talk love u,0
 isnt today a wonderful day,1
 it hurts,0
 it is a bit aggravating that i have run out of smokes ,0
 it is stuff i probably shoulnt be talking about at all,0
 it makes me sad when i cant think of anything interesting to tell my grandpa i must be so boring to him,0
 it makes me wish dearly that i could contribute some to the pile sad sigh i cant even write fan fics how can i write a book,0
 it makes the format tighter i prefer it now new to me then lol i only started getting serious about my writing,1
 it must be a horrible year for airplanes i really do not want to get on one any time soonthere must be something in the air literally,0
 it seems when im single i wake up promptly at am whereas when im not i sleep terribly late so odd \,0
 it sucks being single even if it has been just hours,0
 it tis the last the last day of autumn i dont want winter,0
 it was amazing when i saw it i started screaming but then my sister yelled at me and told me to shutup ,0
 it was announced that i am officially leaving work i thought ill be happy to quit work oh well i am going to manage my own business,0
 shes a little dumb kinda scary that she has a kid,0
 shes driving again,0
 shes on morphone had stints put in her heart wtf,0
 shooot me,0
 show fifa,0
 sims is messing up abit,0
 sims is pure awesomeness created simon cowellamp,1
 sitting ion the garden with hayley drinking ciderlovely relax after yesterdaymy first day tomorrowohh ,1
 sitting making cookies with my cuzzy,1
 sleeping is for losers and people who arent vampires,1
 smile happy looks good on you ,1
 smile thats what im doing im shining and blooming because im so happy i just wanna dream of happy thoughts forever hahaha,1
 smiley faces,1
 snl doesnt come on here for another minutes,0
 so depressed i hate everyday right now,0
 so excited,1
 so fuckked up auready,0
 so good so good,1
 so happy less than a week,1
 so i had sushi with my best friend today from sushiq man that was some of the best sushi iv ever had in my life what did you do today,0
 so many old but good movies on tv tonight national lampoons vacation then the princess bride wonder of i will ever get to bed,1
 so much for the pool i get to wait for the maintenance manyay for me ,0
 so sad so sad i at jux standing against the wall i wana jive,0
 so sad i hate my internet it makes me sad ,0
 so sad its her birthday and that bratty boy ruin it,0
 so so sickgonna get wrapped up warm and watch some movies,0
 so tight right now we shoulda won that but epic none the less had me on edge all game odom definitely puuled the clutch damnit lewis,0
 so tired tt,0
 so tired from work ,0
 so im still curious as to this wholedavid thing,1
 sold another shirt on cafepress ,1
 some burglars broke into my parents house amp,0
 some people take all the joy out cooking meanie,0
 someone came for the black white puppy grr i love them,0
 someone come and save me,0
 someone give me earphones for my musicplease,0
 someone told me latin females dont have a sense of humor,0
 something i ate last night was not good,0
 something tore up my tomato plant last night immediately suspect raccoons salvaged some green ones to fry,0
 sometime in the night i had to get up and drag my cat to bed because she was scratching at the door now my tummys all scratched,0
 sometimes i wonder,0
 sooo sad please stay,0
 sooo tired but i havent been getting sleep at all lately gt,0
 soo many voicemails to return and emails to answer i guess i should get out of bed first ,0
 i wont b able to finish my hours it sucks,0
 i wont see you at all tomorrow its work then movies then sleep before more work the one day a yr i should see you i wont ,0
 i wov you,1
 i dont know ,0
 Í´m just happy although i have a few things in mind s damn u tricky mind of mine,1
 iam bored,1
 id forgotten how upsetting this is,0
 id rather have you and my girlfriend at my crib runnin round naked girl gotta girlfriend on in bed nice work ,1
 idk wat to do someone get me out of this house fast to much tension that i dont even noe about left out,0
 idk why but my heart just sank when i saw that,0
 if everyone in the world lived like me we would need planets to support us ,0
 if i didnt have karen mia at this moment i think i would start crying maybe id start crying anyway,0
 if you end having to eat your words dont worry they taste like chicken ,1
 if you follow me ill follow you back and give you a free blowjob,0
 ight bro,0
 ihop sounds good,1
 iï¿½m feeling greate ,1
 ily all my frendss lt,0
 im a good looser be happy i still luv u,0
 im afraid that sony will make me want a ps,0
 im all alone they all went to garage sales,0
 im being serious i have many stories cso believes me,0
 im bored amp,0
 im bummed about my grades this yr my gpa has been flushed down the toilet wut a bummer,0
 im depressed again,0
 im doing shalahs nails wootness ,1
 im feeling so weak come on sugar go back to ur level come on ,0
 im feeling under the weather day ,0
 im getting irritated this ,0
 im getting my ass beat n bowling again,0
 im going to miss a lot of f,0
 im gonna miss those kiddy winks sigh,0
 im gonna smile like nothings wrongtalk like everythings perfect act like its just a dreamand pretend its not hurting me,0
 im hungry xd what to have to eat,0
 im hungry but i dont want to over draw arbys sounds sooo good though,0
 im ill finding it hard to revise properly,0
 im in such a good mood right now guys,1
 im jealouss lollayed up in bed doing hw,0
 im just lost,0
 im like so on the radio right now or fm if you are in and wanna hear some and me x,1
 im locked outta my houseand my dad isnt picking up his freaking phoneaish,0
 im lonly my friend emily just went home lol miss u already lollt,0
 im mad at myself i havent stopped smoking yet havent actually bought any but i know too many people who smoke,0
 soo whats the plan for you last remaining day of freedom,0
 soo bored dont no what to do any ideas,0
 sorry it wasnt meant to be,0
 sorry babygonna go to sleep than wake up for work again,0
 sorry my postg seems unable to help anymore,0
 sorry my twats are all complaints but i dont want to go to the er ,0
 sorry to hear that,0
 sorry just think hrs till days off,0
 sort of headachy ,0
 sounds like dancing is fun i wanted to go people are mean for not inviting,0
 sounds painful will you be able to get it fixed at the dentist,0
 spambots descended but not for scholarships im signing off ,0
 spanish exam tomorrow hello ten pages of hell s,0
 speedy got screwed pass interference damn it,0
 spoke at an urban youth conference reload this morning amp now at rileys softball games then on to for nightlight whew ,1
 spoke too late,0
 srk has some health problem in this movie which he cant tell to even his closed ones i can so much relate to this,0
 srsly i understood you first time i was just think of the answer for seconds repeating in lt,0
 star defense isnt updating for me ,0
 starbucks tonight i love my dysfunctional family,1
 stats testrotary speechncea speechnetball x netball gamescultural nightlack of maoriness atmpacking unhappy miah ,0
 steak and shrimp im excited,1
 still havent left the resort area big breakfast and some minor issues with the front desk free transportaion is nice but kind of slow,0
 still tired after nap,0
 still waiting for that bus hope it comes soon then on another bus to my way home waits patiently,0
 still waiting for the goal by man u ,0
 still worried about adam going to ryans for another attempt at a bonfire,0
 stomach hurts cough headache getting more sick fml,0
 stray cats stray cat strut â™« ,1
 stressed now im going away no worries taking a couple days off,0
 stressed out ,0
 stressed,0
 stuck doing history proj bout wednesbury d ampamp bored as usual ,0
 stuck at a rainy bordeaux now i have nooothing to do,0
 stuck on a train missing all the glorious sunshine,0
 study leave finally,1
 studying english my god im going to have the final test today,0
 stupid boston now im not gonna see vanananana coodnt they go ther after california,0
 stupid puppy kept me up all night only had hrs sleep,0
 stupid texts being late for no reason,0
